,bookingID,driver_id,label
14538,1194000908322,234,0
14539,1194000908324,364,1
14540,1194000908325,252,0
14541,1194000908326,201,0
14542,1194000908327,229,0
14543,1194000908329,375,0
14544,1194000908330,163,0
14545,1194000908334,191,1
14546,1194000908335,244,1
14547,1194000908341,451,1
14548,1194000908342,248,0
14549,1194000908343,478,1
14550,1194000908345,442,0
14551,1194000908346,220,0
14552,1194000908347,135,1
14553,1194000908348,16,0
14554,1194000908350,366,1
14555,1194000908351,276,1
14556,1194000908352,385,0
14557,1194000908354,3,1
14558,1194000908355,84,1
14559,1194000908356,312,1
14560,1194000908357,284,0
14561,1194000908358,149,0
14562,1194000908361,197,0
14563,1194000908362,32,0
14564,1194000908364,376,0
14565,1194000908367,307,0
14566,1194000908368,20,0
14567,1194000908369,29,0
14568,1194000908374,265,0
14569,1194000908375,167,1
14570,1194000908377,312,0
14571,1194000908378,417,1
14572,1194000908379,326,0
14573,1194000908380,22,0
14574,1194000908381,80,0
14575,1194000908382,89,0
14576,1194000908383,89,0
14577,1194000908386,334,0
14578,1194000908389,480,0
14579,1194000908391,494,0
14580,1194000908393,436,0
14581,1194000908395,63,0
14582,1194000908396,165,0
14583,1194000908397,290,0
14584,1194000908399,286,0
14585,1194000908400,220,0
14586,1194000908401,295,1
14587,1194000908407,443,0
14588,1194000908408,118,0
14589,1194000908411,132,1
14590,1194000908412,297,0
14591,1194000908413,402,1
14592,1194000908416,132,1
14593,1194000908417,338,0
14594,1194000908418,299,1
14595,1194000908419,191,0
14596,1194000908420,295,0
14597,1194000908421,183,1
14598,1194000908422,368,0
14599,1194000908426,481,0
14600,1194000908428,153,1
14601,1194000908429,353,0
14602,1194000908430,381,0
14603,1194000908433,110,0
14604,1194000908435,299,1
14605,1194000908436,165,0
14606,1194000908437,203,0
14607,1194000908438,75,0
14608,1194000908440,237,0
14609,1194000908441,415,0
14610,1194000908442,228,0
14611,1194000908443,175,1
14612,1194000908447,435,0
14613,1194000908448,170,1
14614,1194000908449,453,1
14615,1194000908451,36,1
14616,1194000908452,319,0
14617,1194000908453,233,0
14618,1194000908454,242,1
14619,1194000908455,315,1
14620,1194000908457,14,0
14621,1194000908458,10,1
14622,1194000908459,40,0
14623,1194000908460,369,1
14624,1194000908462,6,0
14625,1194000908463,205,1
14626,1194000908465,12,0
14627,1194000908466,363,0
14628,1194000908467,231,1
14629,1194000908468,68,0
14630,1194000908469,121,1
14631,1194000908472,430,0
14632,1194000908473,401,1
14633,1194000908474,486,0
14634,1194000908477,239,1
14635,1194000908479,111,1
14636,1202590842884,305,1
14637,1202590842889,403,1
14638,1202590842891,181,1
14639,1202590842904,44,1
14640,1202590842922,485,1
14641,1202590842925,393,1
14642,1202590842948,115,1
14643,1202590842963,462,1
14644,1202590842969,343,1
14645,1202590842971,273,1
14646,1202590842972,291,1
14647,1202590842974,6,1
14648,1202590842983,113,1
14649,1202590842984,398,1
14650,1202590842987,34,1
14651,1202590842993,161,1
14652,1202590843006,349,1
14653,1202590843008,174,1
14654,1202590843009,432,1
14655,1202590843012,111,1
14656,1202590843020,211,1
14657,1202590843021,256,1
14658,1202590843029,100,1
14659,1202590843035,265,1
14660,1202590843036,103,1
14661,1202590843042,30,1
14662,1202590843043,470,1
14663,1202590843044,319,1
14664,1202590843048,452,1
14665,1202590843049,188,1
14666,1202590843052,203,1
14667,1202590843055,24,1
14668,1202590843056,185,1
14669,1211180777472,236,0
14670,1211180777473,167,1
14671,1211180777474,17,0
14672,1211180777475,371,0
14673,1211180777476,208,0
14674,1211180777477,408,0
14675,1211180777478,112,0
14676,1211180777479,394,0
14677,1211180777481,383,1
14678,1211180777486,230,1
14679,1211180777488,224,0
14680,1211180777489,407,0
14681,1211180777490,362,0
14682,1211180777491,345,1
14683,1211180777492,122,0
14684,1211180777496,488,0
14685,1211180777497,211,0
14686,1211180777498,82,0
14687,1211180777499,196,0
14688,1211180777500,254,0
14689,1211180777501,32,1
14690,1211180777502,52,0
14691,1211180777503,107,0
14692,1211180777504,283,0
14693,1211180777505,52,0
14694,1211180777506,131,0
14695,1211180777507,481,0
14696,1211180777508,440,0
14697,1211180777511,80,0
14698,1211180777515,20,0
14699,1211180777516,226,0
14700,1211180777517,370,1
14701,1211180777518,256,1
14702,1211180777519,450,0
14703,1211180777521,286,1
14704,1211180777522,102,0
14705,1211180777523,95,1
14706,1211180777526,483,0
14707,1211180777527,100,0
14708,1211180777528,142,0
14709,1211180777529,5,0
14710,1211180777531,473,0
14711,1211180777535,388,1
14712,1211180777536,94,0
14713,1211180777537,204,0
14714,1211180777538,439,0
14715,1211180777539,390,1
14716,1211180777540,75,0
14717,1211180777541,53,0
14718,1211180777542,430,0
14719,1211180777546,81,0
14720,1211180777550,85,0
14721,1211180777551,483,0
14722,1211180777552,345,0
14723,1211180777555,131,0
14724,1211180777557,402,0
14725,1211180777558,361,0
14726,1211180777561,109,0
14727,1211180777562,498,1
14728,1211180777563,232,0
14729,1211180777565,431,0
14730,1211180777566,498,1
14731,1211180777568,210,0
14732,1211180777572,165,1
14733,1211180777574,300,0
14734,1211180777575,146,0
14735,1211180777577,372,0
14736,1211180777579,136,0
14737,1211180777582,261,1
14738,1211180777583,331,0
14739,1211180777584,185,0
14740,1211180777585,396,0
14741,1211180777586,238,0
14742,1211180777588,302,0
14743,1211180777591,38,0
14744,1211180777592,187,1
14745,1211180777593,84,0
14746,1211180777594,411,0
14747,1211180777595,418,1
14748,1211180777596,110,0
14749,1211180777597,488,0
14750,1211180777599,124,0
14751,1211180777600,175,0
14752,1211180777602,410,0
14753,1211180777604,215,1
14754,1211180777605,74,1
14755,1211180777606,489,1
14756,1211180777607,359,0
14757,1211180777608,296,0
14758,1211180777609,394,0
14759,1211180777611,377,0
14760,1211180777612,413,0
14761,1211180777613,390,0
14762,1211180777614,300,1
14763,1211180777616,219,0
14764,1211180777617,346,0
14765,1211180777618,53,1
14766,1211180777619,384,0
14767,1211180777621,297,1
14768,1211180777622,183,1
14769,1211180777623,193,0
14770,1211180777624,276,0
14771,1211180777625,250,0
14772,1211180777626,329,0
14773,1211180777627,274,0
14774,1211180777628,294,1
14775,1211180777630,221,1
14776,1211180777631,374,1
14777,1211180777634,215,1
14778,1211180777635,452,1
14779,1211180777637,198,0
14780,1211180777638,378,0
14781,1211180777639,463,0
14782,1211180777640,37,0
14783,1211180777641,309,0
14784,1211180777642,257,0
14785,1211180777644,64,0
14786,1211180777646,378,0
14787,1211180777647,127,0
14788,1211180777648,421,1
14789,1211180777649,433,0
14790,1219770712064,349,1
14791,1219770712075,346,1
14792,1219770712076,445,1
14793,1219770712078,2,1
14794,1219770712081,200,1
14795,1219770712086,136,1
14796,1219770712091,121,1
14797,1219770712099,372,1
14798,1219770712104,414,1
14799,1219770712105,199,1
14800,1219770712106,211,1
14801,1219770712116,76,1
14802,1219770712120,246,1
14803,1219770712130,57,1
14804,1219770712131,210,1
14805,1219770712132,259,1
14806,1219770712153,404,1
14807,1219770712157,29,1
14808,1219770712160,133,1
14809,1219770712163,47,1
14810,1219770712166,2,1
14811,1219770712192,65,1
14812,1219770712199,252,1
14813,1219770712207,431,1
14814,1219770712214,282,1
14815,1219770712223,489,1
14816,1219770712227,225,1
14817,1219770712231,300,1
14818,1219770712242,423,1
14819,1228360646656,60,0
14820,1228360646658,498,0
14821,1228360646659,404,0
14822,1228360646660,29,1
14823,1228360646661,445,0
14824,1228360646663,331,0
14825,1228360646664,286,1
14826,1228360646669,132,0
14827,1228360646670,458,0
14828,1228360646671,385,0
14829,1228360646672,55,0
14830,1228360646674,68,0
14831,1228360646676,177,0
14832,1228360646677,58,0
14833,1228360646678,139,0
14834,1228360646679,57,0
14835,1228360646681,357,0
14836,1228360646682,442,0
14837,1228360646684,296,0
14838,1228360646685,410,0
14839,1228360646687,483,0
14840,1228360646688,173,0
14841,1228360646690,420,0
14842,1228360646692,80,0
14843,1228360646695,442,0
14844,1228360646696,276,0
14845,1228360646697,473,0
14846,1228360646700,146,0
14847,1228360646701,166,0
14848,1228360646703,482,0
14849,1228360646704,446,0
14850,1228360646706,340,0
14851,1228360646707,69,0
14852,1228360646708,500,0
14853,1228360646710,445,1
14854,1228360646712,386,1
14855,1228360646713,105,0
14856,1228360646715,25,0
14857,1228360646716,3,0
14858,1228360646717,281,0
14859,1228360646718,149,0
14860,1228360646720,147,0
14861,1228360646723,471,0
14862,1228360646724,113,0
14863,1228360646725,121,0
14864,1228360646727,390,0
14865,1228360646728,451,0
14866,1228360646729,195,0
14867,1228360646730,69,0
14868,1228360646731,8,0
14869,1228360646732,90,1
14870,1228360646733,253,0
14871,1228360646734,155,0
14872,1228360646735,347,0
14873,1228360646736,424,0
14874,1228360646737,42,0
14875,1228360646738,8,0
14876,1228360646739,315,0
14877,1228360646740,204,0
14878,1228360646741,87,0
14879,1228360646742,458,1
14880,1228360646743,393,1
14881,1228360646745,403,1
14882,1228360646746,271,0
14883,1228360646747,500,0
14884,1228360646748,131,0
14885,1228360646749,347,0
14886,1228360646750,50,0
14887,1228360646752,134,0
14888,1228360646753,500,1
14889,1228360646754,63,0
14890,1228360646756,298,1
14891,1228360646757,178,0
14892,1228360646758,271,1
14893,1228360646759,292,1
14894,1228360646760,371,0
14895,1228360646761,486,0
14896,1228360646762,298,0
14897,1228360646763,220,0
14898,1228360646764,475,0
14899,1228360646765,342,0
14900,1228360646766,76,0
14901,1228360646769,154,0
14902,1228360646771,459,0
14903,1228360646772,400,1
14904,1228360646777,312,0
14905,1228360646779,126,1
14906,1228360646780,368,0
14907,1228360646781,434,1
14908,1228360646782,110,0
14909,1228360646783,195,0
14910,1228360646785,110,0
14911,1228360646786,424,0
14912,1228360646787,20,0
14913,1228360646789,234,0
14914,1228360646790,291,0
14915,1228360646791,228,1
14916,1228360646792,229,0
14917,1228360646793,87,0
14918,1228360646794,233,1
14919,1228360646795,71,0
14920,1228360646797,174,0
14921,1228360646798,451,0
14922,1228360646799,386,1
14923,1228360646800,463,1
14924,1228360646801,28,0
14925,1228360646802,166,1
14926,1228360646805,131,1
14927,1228360646807,471,0
14928,1228360646808,314,0
14929,1228360646810,442,1
14930,1228360646811,145,0
14931,1228360646812,185,1
14932,1228360646813,366,0
14933,1228360646814,324,1
14934,1228360646815,323,1
14935,1228360646816,387,1
14936,1228360646821,316,0
14937,1228360646823,288,1
14938,1228360646824,295,1
14939,1228360646825,315,1
14940,1228360646828,153,0
14941,1228360646833,198,1
14942,1228360646835,122,1
14943,1228360646836,90,1
14944,1228360646837,324,0
14945,1228360646838,491,1
14946,1228360646839,164,1
14947,1228360646840,200,1
14948,1228360646841,484,1
14949,1228360646844,477,1
14950,1228360646845,214,1
14951,1228360646846,276,0
14952,1228360646848,260,0
14953,1228360646849,333,0
14954,1228360646850,406,1
14955,1228360646851,80,0
14956,1236950581248,247,1
14957,1236950581250,391,1
14958,1236950581259,488,1
14959,1236950581267,482,1
14960,1236950581268,288,1
14961,1236950581270,347,1
14962,1236950581275,235,1
14963,1236950581277,405,1
14964,1236950581278,158,1
14965,1236950581284,472,1
14966,1236950581289,173,1
14967,1236950581292,473,1
14968,1236950581295,428,1
14969,1236950581307,368,1
14970,1236950581319,32,1
14971,1236950581328,219,1
14972,1236950581342,199,1
14973,1236950581343,75,1
14974,1236950581344,27,1
14975,1236950581346,448,1
14976,1236950581349,427,1
14977,1236950581351,305,1
14978,1236950581353,70,1
14979,1236950581357,138,1
14980,1236950581362,212,1
14981,1236950581378,102,1
14982,1236950581379,288,1
14983,1236950581383,4,1
14984,1236950581394,362,1
14985,1236950581408,104,1
14986,1236950581411,19,1
14987,1236950581412,358,1
14988,1236950581414,318,1
14989,1245540515844,472,1
14990,1245540515848,13,1
14991,1245540515860,115,1
14992,1245540515861,392,1
14993,1245540515862,101,1
14994,1245540515872,18,1
14995,1245540515876,418,1
14996,1245540515897,429,1
14997,1245540515898,321,1
14998,1245540515905,335,1
14999,1245540515907,244,1
15000,1245540515914,283,1
15001,1245540515927,122,1
15002,1245540515940,478,1
15003,1245540515941,181,1
15004,1245540515947,312,1
15005,1245540515961,470,1
15006,1245540515963,22,1
15007,1245540515965,348,1
15008,1245540515970,161,1
15009,1245540515972,357,1
15010,1245540515981,327,1
15011,1245540515988,218,1
15012,1245540515994,232,1
15013,1254130450432,460,0
15014,1254130450434,484,1
15015,1254130450436,280,1
15016,1254130450437,326,1
15017,1254130450440,326,0
15018,1254130450442,156,0
15019,1254130450445,168,0
15020,1254130450446,388,0
15021,1254130450448,209,0
15022,1254130450449,12,1
15023,1254130450451,55,0
15024,1254130450452,104,0
15025,1254130450454,130,0
15026,1254130450456,259,0
15027,1254130450457,213,0
15028,1254130450460,106,0
15029,1254130450461,239,0
15030,1254130450462,38,0
15031,1254130450463,361,0
15032,1254130450465,312,1
15033,1254130450466,294,0
15034,1254130450468,160,0
15035,1254130450469,353,0
15036,1254130450470,222,0
15037,1254130450471,256,1
15038,1254130450473,85,0
15039,1254130450476,126,0
15040,1254130450479,94,0
15041,1254130450480,334,1
15042,1254130450481,391,1
15043,1254130450482,183,0
15044,1254130450484,249,0
15045,1254130450486,441,1
15046,1254130450487,160,0
15047,1254130450488,498,0
15048,1254130450489,30,0
15049,1254130450490,37,0
15050,1254130450492,82,0
15051,1254130450494,407,0
15052,1254130450495,140,0
15053,1254130450497,70,0
15054,1254130450500,444,0
15055,1254130450501,17,0
15056,1254130450502,361,0
15057,1254130450503,218,0
15058,1254130450504,34,0
15059,1254130450506,24,0
15060,1254130450507,19,0
15061,1254130450509,55,0
15062,1254130450510,386,0
15063,1254130450511,268,0
15064,1254130450513,126,1
15065,1254130450516,368,0
15066,1254130450517,26,0
15067,1254130450518,336,0
15068,1254130450519,368,1
15069,1254130450520,172,0
15070,1254130450521,206,0
15071,1254130450522,226,0
15072,1254130450523,371,0
15073,1254130450526,73,0
15074,1254130450527,319,0
15075,1254130450528,435,1
15076,1254130450529,185,1
15077,1254130450530,181,0
15078,1254130450532,276,0
15079,1254130450536,110,0
15080,1254130450537,302,0
15081,1254130450538,408,0
15082,1254130450539,251,1
15083,1254130450541,186,0
15084,1254130450542,13,0
15085,1254130450543,406,1
15086,1254130450547,334,1
15087,1254130450548,237,0
15088,1254130450549,485,1
15089,1254130450550,119,0
15090,1254130450552,49,1
15091,1254130450553,490,0
15092,1254130450555,432,1
15093,1254130450557,60,0
15094,1254130450558,91,0
15095,1254130450559,425,0
15096,1254130450561,451,0
15097,1254130450562,288,1
15098,1254130450563,282,1
15099,1254130450564,65,0
15100,1254130450566,211,1
15101,1254130450568,161,0
15102,1254130450573,115,0
15103,1254130450574,89,1
15104,1254130450577,232,0
15105,1254130450579,61,1
15106,1254130450582,428,1
15107,1254130450583,469,1
15108,1254130450585,24,0
15109,1254130450587,186,1
15110,1262720385024,162,1
15111,1262720385025,470,1
15112,1262720385030,105,1
15113,1262720385034,285,1
15114,1262720385056,158,1
15115,1262720385068,176,1
15116,1262720385072,308,1
15117,1262720385074,316,1
15118,1262720385076,259,1
15119,1262720385081,126,1
15120,1262720385088,9,1
15121,1262720385091,444,1
15122,1262720385094,112,1
15123,1262720385099,481,1
15124,1262720385101,411,1
15125,1262720385102,76,1
15126,1262720385103,175,1
15127,1262720385104,239,1
15128,1262720385105,388,1
15129,1262720385114,308,1
15130,1262720385118,241,1
15131,1262720385128,14,1
15132,1262720385129,406,1
15133,1262720385135,287,1
15134,1262720385140,189,1
15135,1262720385141,194,1
15136,1262720385144,45,1
15137,1262720385145,346,1
15138,1262720385146,453,1
15139,1262720385148,236,1
15140,1262720385151,383,1
15141,1262720385152,443,1
15142,1262720385157,350,1
15143,1262720385167,58,1
15144,1262720385168,463,1
15145,1262720385172,256,1
15146,1262720385176,347,1
15147,1262720385177,208,1
15148,1271310319619,7,1
15149,1271310319631,133,1
15150,1271310319636,398,1
15151,1271310319647,265,1
15152,1271310319658,458,1
15153,1271310319669,188,1
15154,1271310319677,375,1
15155,1271310319683,360,1
15156,1271310319684,457,1
15157,1271310319686,8,1
15158,1271310319704,149,1
15159,1271310319710,451,1
15160,1271310319715,428,1
15161,1271310319720,244,1
15162,1271310319726,410,1
15163,1271310319730,72,1
15164,1271310319736,10,1
15165,1271310319739,380,1
15166,1271310319744,83,1
15167,1271310319761,22,1
15168,1271310319773,364,1
15169,1271310319774,173,1
15170,1271310319780,307,1
15171,1271310319788,379,1
15172,1271310319791,379,1
15173,1271310319798,18,1
15174,1271310319804,402,1
15175,1271310319805,372,1
15176,1279900254208,38,1
15177,1279900254233,81,1
15178,1279900254264,307,1
15179,1279900254267,425,1
15180,1279900254274,154,1
15181,1279900254282,463,1
15182,1279900254291,446,1
15183,1279900254293,268,1
15184,1279900254294,222,1
15185,1279900254307,141,1
15186,1279900254315,146,1
15187,1279900254316,96,1
15188,1279900254322,301,1
15189,1279900254323,249,1
15190,1279900254326,216,1
15191,1279900254329,371,1
15192,1279900254332,2,1
15193,1279900254334,83,1
15194,1279900254335,244,1
15195,1279900254346,150,1
15196,1279900254348,128,1
15197,1279900254352,408,1
15198,1279900254353,331,1
15199,1279900254359,424,1
15200,1279900254361,258,1
15201,1279900254364,500,1
15202,1279900254368,304,1
15203,1279900254377,27,1
15204,1279900254378,298,1
15205,1279900254386,45,1
15206,1279900254388,381,1
15207,1288490188801,409,0
15208,1288490188802,274,1
15209,1288490188803,445,0
15210,1288490188805,260,0
15211,1288490188806,275,0
15212,1288490188807,394,1
15213,1288490188808,216,0
15214,1288490188810,414,0
15215,1288490188811,123,0
15216,1288490188813,480,0
15217,1288490188814,448,0
15218,1288490188816,111,1
15219,1288490188819,307,0
15220,1288490188821,458,0
15221,1288490188822,94,0
15222,1288490188825,49,0
15223,1288490188827,287,0
15224,1288490188828,426,1
15225,1288490188829,489,1
15226,1288490188834,309,0
15227,1288490188835,14,0
15228,1288490188836,276,0
15229,1288490188838,306,0
15230,1288490188840,171,0
15231,1288490188841,408,0
15232,1288490188843,139,1
15233,1288490188845,264,1
15234,1288490188846,425,0
15235,1288490188847,43,0
15236,1288490188848,176,0
15237,1288490188850,230,0
15238,1288490188851,91,0
15239,1288490188852,371,0
15240,1288490188853,102,0
15241,1288490188854,308,0
15242,1288490188856,93,0
15243,1288490188858,13,0
15244,1288490188860,497,0
15245,1288490188861,249,0
15246,1288490188862,333,0
15247,1288490188864,215,0
15248,1288490188865,74,0
15249,1288490188867,318,0
15250,1288490188869,428,0
15251,1288490188871,311,0
15252,1288490188872,229,0
15253,1288490188874,320,0
15254,1288490188877,396,0
15255,1288490188878,352,0
15256,1288490188880,63,1
15257,1288490188881,210,0
15258,1288490188883,333,0
15259,1288490188888,282,0
15260,1288490188889,319,1
15261,1288490188891,394,1
15262,1288490188892,277,0
15263,1288490188893,216,0
15264,1288490188894,271,0
15265,1288490188898,183,0
15266,1288490188899,363,0
15267,1288490188905,219,1
15268,1288490188906,152,0
15269,1288490188907,314,0
15270,1288490188908,377,0
15271,1288490188909,320,0
15272,1288490188910,60,1
15273,1288490188912,155,1
15274,1288490188913,185,0
15275,1288490188914,487,1
15276,1288490188915,118,0
15277,1288490188917,70,1
15278,1288490188918,122,0
15279,1288490188919,240,1
15280,1288490188920,21,1
15281,1288490188921,240,0
15282,1288490188923,441,1
15283,1288490188928,172,1
15284,1288490188929,382,0
15285,1288490188930,251,1
15286,1288490188931,380,0
15287,1288490188932,427,0
15288,1288490188934,164,0
15289,1288490188937,394,0
15290,1288490188938,70,0
15291,1288490188942,496,0
15292,1288490188943,198,0
15293,1288490188945,455,0
15294,1288490188946,110,0
15295,1288490188947,9,0
15296,1288490188948,239,1
15297,1288490188949,367,0
15298,1288490188950,23,0
15299,1288490188951,34,0
15300,1288490188952,457,1
15301,1288490188955,164,0
15302,1288490188956,455,0
15303,1288490188957,392,1
15304,1288490188958,472,0
15305,1288490188959,302,0
15306,1288490188962,297,1
15307,1288490188963,112,1
15308,1288490188964,276,0
15309,1288490188965,267,1
15310,1288490188967,187,0
15311,1288490188968,68,0
15312,1288490188969,150,0
15313,1288490188970,269,0
15314,1288490188971,249,0
15315,1288490188972,165,0
15316,1288490188974,123,0
15317,1288490188977,299,1
15318,1288490188979,451,0
15319,1288490188981,274,0
15320,1288490188982,339,0
15321,1288490188983,195,1
15322,1288490188986,5,0
15323,1288490188987,415,0
15324,1288490188988,233,0
15325,1297080123397,321,1
15326,1297080123420,133,1
15327,1297080123424,42,1
15328,1297080123433,134,1
15329,1297080123437,134,1
15330,1297080123456,242,1
15331,1297080123464,3,1
15332,1297080123472,98,1
15333,1297080123474,83,1
15334,1297080123478,424,1
15335,1297080123484,375,1
15336,1297080123492,261,1
15337,1297080123498,31,1
15338,1297080123500,238,1
15339,1297080123503,177,1
15340,1297080123504,319,1
15341,1297080123506,382,1
15342,1297080123507,97,1
15343,1297080123512,294,1
15344,1297080123522,439,1
15345,1297080123525,271,1
15346,1297080123539,288,1
15347,1297080123540,416,1
15348,1305670057984,393,0
15349,1305670057986,107,0
15350,1305670057987,317,0
15351,1305670057990,360,0
15352,1305670057991,319,1
15353,1305670057993,104,0
15354,1305670057995,454,0
15355,1305670057996,445,0
15356,1305670057997,52,0
15357,1305670057998,94,0
15358,1305670058000,64,0
15359,1305670058003,405,0
15360,1305670058004,300,0
15361,1305670058005,102,1
15362,1305670058007,388,1
15363,1305670058009,266,0
15364,1305670058010,313,0
15365,1305670058011,485,1
15366,1305670058012,199,0
15367,1305670058016,318,0
15368,1305670058017,493,1
15369,1305670058018,306,0
15370,1305670058019,271,0
15371,1305670058020,184,0
15372,1305670058022,285,0
15373,1305670058023,406,0
15374,1305670058024,189,0
15375,1305670058025,101,0
15376,1305670058026,188,1
15377,1305670058029,348,0
15378,1305670058030,56,1
15379,1305670058031,38,1
15380,1305670058032,192,0
15381,1305670058033,453,0
15382,1305670058035,200,0
15383,1305670058037,166,0
15384,1305670058039,325,0
15385,1305670058041,377,0
15386,1305670058042,350,1
15387,1305670058043,334,0
15388,1305670058047,335,1
15389,1305670058048,91,0
15390,1305670058049,81,0
15391,1305670058050,301,0
15392,1305670058051,81,0
15393,1305670058053,1,0
15394,1305670058054,304,0
15395,1305670058055,119,0
15396,1305670058056,385,0
15397,1305670058057,169,1
15398,1305670058058,348,1
15399,1305670058059,402,0
15400,1305670058061,377,0
15401,1305670058063,152,0
15402,1305670058066,80,0
15403,1305670058069,226,0
15404,1305670058071,420,0
15405,1305670058072,123,0
15406,1305670058073,146,1
15407,1305670058076,373,0
15408,1305670058077,216,1
15409,1305670058078,24,1
15410,1305670058079,2,0
15411,1305670058080,60,1
15412,1305670058081,462,0
15413,1305670058082,489,1
15414,1305670058083,186,1
15415,1305670058084,114,1
15416,1305670058085,74,0
15417,1305670058086,206,1
15418,1305670058087,440,0
15419,1305670058088,57,0
15420,1305670058089,488,1
15421,1305670058090,480,0
15422,1305670058092,274,1
15423,1305670058093,493,0
15424,1305670058097,469,1
15425,1305670058098,314,0
15426,1305670058100,3,0
15427,1305670058102,348,0
15428,1305670058103,253,0
15429,1305670058104,27,0
15430,1305670058106,459,1
15431,1305670058109,418,0
15432,1305670058112,437,0
15433,1305670058113,122,0
15434,1305670058114,348,0
15435,1305670058115,180,0
15436,1305670058116,140,1
15437,1305670058117,490,1
15438,1305670058118,128,0
15439,1305670058119,159,0
15440,1305670058120,251,0
15441,1305670058121,395,1
15442,1305670058125,278,1
15443,1305670058126,234,0
15444,1305670058127,196,0
15445,1305670058128,325,0
15446,1305670058129,337,1
15447,1305670058134,443,0
15448,1305670058135,18,0
15449,1305670058137,422,0
15450,1305670058138,494,1
15451,1305670058139,437,0
15452,1305670058140,371,0
15453,1305670058142,184,0
15454,1305670058145,51,1
15455,1305670058146,134,0
15456,1305670058148,248,0
15457,1305670058150,189,0
15458,1305670058151,377,0
15459,1305670058152,205,0
15460,1305670058153,196,0
15461,1305670058155,256,0
15462,1305670058158,372,0
15463,1314259992576,107,0
15464,1314259992577,425,1
15465,1314259992578,32,0
15466,1314259992581,427,0
15467,1314259992582,20,1
15468,1314259992583,393,0
15469,1314259992584,36,0
15470,1314259992586,214,1
15471,1314259992588,10,0
15472,1314259992589,216,0
15473,1314259992590,312,0
15474,1314259992592,50,0
15475,1314259992593,408,1
15476,1314259992594,292,0
15477,1314259992595,5,0
15478,1314259992596,3,0
15479,1314259992597,416,0
15480,1314259992601,375,1
15481,1314259992602,287,0
15482,1314259992603,357,1
15483,1314259992604,81,0
15484,1314259992605,190,0
15485,1314259992607,151,0
15486,1314259992610,105,0
15487,1314259992611,484,0
15488,1314259992612,473,0
15489,1314259992613,42,1
15490,1314259992615,124,0
15491,1314259992618,72,1
15492,1314259992621,248,0
15493,1314259992624,192,0
15494,1314259992626,29,0
15495,1314259992631,429,0
15496,1314259992632,304,1
15497,1314259992633,475,0
15498,1314259992634,238,0
15499,1314259992636,402,0
15500,1314259992637,34,0
15501,1314259992638,21,0
15502,1314259992639,57,0
15503,1314259992640,385,0
15504,1314259992641,445,0
15505,1314259992645,187,0
15506,1314259992647,134,0
15507,1314259992648,112,0
15508,1314259992649,276,0
15509,1314259992650,138,0
15510,1314259992651,155,1
15511,1314259992652,63,0
15512,1314259992653,147,0
15513,1314259992654,347,0
15514,1314259992656,481,0
15515,1314259992657,275,0
15516,1314259992658,357,1
15517,1314259992659,301,0
15518,1314259992661,175,0
15519,1314259992662,20,1
15520,1314259992664,119,0
15521,1314259992665,28,0
15522,1314259992667,190,0
15523,1314259992668,114,0
15524,1314259992669,253,0
15525,1314259992670,354,0
15526,1314259992672,83,0
15527,1314259992673,138,1
15528,1314259992674,50,0
15529,1314259992676,425,1
15530,1314259992677,413,0
15531,1314259992680,9,0
15532,1314259992682,175,1
15533,1314259992686,228,0
15534,1314259992688,181,0
15535,1314259992692,26,0
15536,1314259992693,182,0
15537,1314259992694,384,0
15538,1314259992695,453,0
15539,1314259992696,87,0
15540,1314259992698,397,1
15541,1314259992699,357,1
15542,1314259992700,61,0
15543,1314259992701,65,1
15544,1314259992702,394,1
15545,1314259992705,479,1
15546,1314259992707,274,0
15547,1314259992713,453,0
15548,1314259992715,192,0
15549,1314259992716,500,0
15550,1314259992717,137,0
15551,1314259992718,12,1
15552,1314259992719,298,0
15553,1314259992720,166,0
15554,1314259992721,306,0
15555,1314259992722,307,0
15556,1314259992725,137,0
15557,1314259992727,31,1
15558,1314259992728,443,0
15559,1314259992729,363,0
15560,1314259992733,50,1
15561,1314259992734,61,0
15562,1314259992735,193,0
15563,1314259992736,401,0
15564,1314259992738,63,0
15565,1314259992739,455,0
15566,1314259992740,199,0
15567,1314259992741,6,0
15568,1314259992742,171,0
15569,1314259992743,475,0
15570,1314259992744,287,1
15571,1314259992748,39,0
15572,1314259992750,258,0
15573,1322849927168,101,0
15574,1322849927169,84,0
15575,1322849927171,286,0
15576,1322849927172,282,0
15577,1322849927173,407,1
15578,1322849927174,134,0
15579,1322849927175,22,0
15580,1322849927176,143,0
15581,1322849927177,404,0
15582,1322849927178,335,0
15583,1322849927181,227,1
15584,1322849927182,500,0
15585,1322849927185,81,1
15586,1322849927186,272,0
15587,1322849927187,198,0
15588,1322849927189,453,0
15589,1322849927190,155,0
15590,1322849927193,272,0
15591,1322849927196,310,1
15592,1322849927197,484,0
15593,1322849927198,233,0
15594,1322849927199,481,0
15595,1322849927200,387,0
15596,1322849927202,31,0
15597,1322849927203,133,0
15598,1322849927205,176,0
15599,1322849927206,200,1
15600,1322849927208,409,0
15601,1322849927209,389,0
15602,1322849927210,68,0
15603,1322849927211,89,0
15604,1322849927213,315,0
15605,1322849927214,48,0
15606,1322849927215,333,1
15607,1322849927216,62,0
15608,1322849927219,416,0
15609,1322849927221,203,1
15610,1322849927222,380,0
15611,1322849927224,370,1
15612,1322849927225,192,0
